case_id,label,outcome,customer_id,target_txn_id,target_selection,opened_at,closed_at,target_ts,target_after_case_open,risk_score,amount,channel,ProductCD,strong_evidence_count,medium_evidence_count,weak_evidence_count,not_material_evidence_count,supporting_evidence_count,contradicting_evidence_count,context_evidence_count,strong_support_count,medium_support_count,weak_support_count,strong_contradiction_count,medium_contradiction_count,weak_contradiction_count,independent_evidence_count,independent_evidence_groups,contradiction_count,card_testing,cnp,cnp_new_device,account_takeover,out_of_region,new_device,proxy_network,channel_novelty,product_novelty,out_of_region_behavior,repeated_historical_abuse,shared_device_profile,card_testing_strength,cnp_strength,cnp_new_device_strength,account_takeover_strength,out_of_region_strength,new_device_strength,proxy_network_strength,channel_novelty_strength,product_novelty_strength,out_of_region_behavior_strength,email_novelty_strength,post_flagged_activity_strength,shared_device_profile_strength,historical_case_strength,historical_cleared_signal,repeated_historical_abuse_strength,historical_case_count,historical_confirmed_count,historical_cleared_count,shared_device_customer_count,shared_device_other_customer_count,shared_device_transaction_count,device_profile_specificity,txn_count_24h,txn_count_48h,txn_count_7d,txn_count_30d,online_count_24h,online_count_48h,online_count_7d,in_person_count_7d,small_auth_count_24h,small_auth_count_48h,small_auth_count_7d,post_flagged_activity_until_case_open,is_new_region,home_activity_continues,modal_home_region_proxy,purchaser_email_seen_before,recipient_email_seen_before,email_novelty,feature_cutoff
CC-4500,1,confirmed_fraud,C09246,3338696,first_fraud_txn_id,2016-10-07 09:32:46,2016-10-12 16:32:46,2016-10-06 16:16:11,False,0.54,19.87,online,C,2,1,2,0,3,0,2,2,1,0,0,0,0,2,behavioral_pattern|historical,0,0,1,0,0,0,0,0,0,0,0,1,1,,medium,,,,,,,,,,weak,weak,strong,,strong,7,7,0,243,242,1575,2,2,2,5,11,2,2,5,0,0,0,0,1,0,0,,1,1,0,2016-10-07 09:32:46
CC-4501,1,confirmed_fraud,C11923,3302336,first_fraud_txn_id,2016-10-07 12:05:47,2016-10-11 15:05:47,2016-09-26 19:54:38,False,0.56,82.18,online,C,2,1,2,0,3,0,2,2,1,0,0,0,0,2,behavioral_pattern|historical,0,1,0,0,0,0,0,0,0,0,0,1,1,medium,,,,,,,,,,,weak,weak,strong,,strong,9,9,0,244,243,1576,2,654,700,985,2228,654,700,985,0,1,4,9,609,0,0,,1,1,0,2016-10-07 12:05:47
CC-4502,1,confirmed_fraud,C01721,3341413,first_fraud_txn_id,2016-10-07 12:17:46,2016-10-09 09:17:46,2016-10-07 09:17:46,False,0.38,49.03,in_person,W,2,1,0,0,2,1,0,2,0,0,0,1,0,1,historical,1,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,strong,medium,strong,4,3,1,0,0,0,0,8,21,50,160,0,1,4,46,0,0,0,0,0,0,325.0,0,0,0,2016-10-07 12:17:46
CC-4503,1,confirmed_fraud,C11847,3340397,first_fraud_txn_id,2016-10-07 12:28:49,2016-10-11 23:28:49,2016-10-06 23:28:49,False,0.15,13.25,online,C,2,1,1,0,2,1,1,2,0,0,0,1,0,1,historical,1,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,weak,,strong,medium,strong,13,12,1,0,0,0,1,6,8,47,135,6,8,47,0,0,0,0,1,0,0,,1,1,0,2016-10-07 12:28:49
CC-4504,1,confirmed_fraud,C10746,3336039,first_fraud_txn_id,2016-10-07 13:01:28,2016-10-10 22:01:28,2016-10-05 20:29:13,False,0.74,149.96,online,H,1,3,2,0,5,0,1,1,3,1,0,0,0,3,behavioral_pattern|identity_device|network,0,0,1,1,0,0,1,0,0,1,0,0,1,,medium,medium,,,medium,,,weak,,,weak,strong,,,,0,0,0,2,1,6,4,3,3,3,3,3,3,3,0,0,0,0,2,0,0,,1,1,0,2016-10-07 13:01:28
CC-4505,0,cleared,C01618,3341437,first_txn_ids,2016-10-07 13:16:40,2016-10-09 11:16:40,2016-10-07 11:16:40,False,0.95,481.98,in_person,W,2,0,2,0,2,0,2,2,0,0,0,0,0,1,historical,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,weak,weak,,strong,,strong,6,6,0,0,0,0,0,5,10,25,132,0,0,0,25,0,0,0,2,0,0,325.0,1,0,1,2016-10-07 13:16:40
CC-4506,1,confirmed_fraud,C02545,3341274,first_fraud_txn_id,2016-10-07 13:42:34,2016-10-11 04:42:34,2016-10-07 04:42:34,False,0.16,17.67,online,C,2,1,1,0,3,0,1,2,1,0,0,0,0,2,behavioral_pattern|historical,0,0,1,0,0,0,0,0,0,0,0,1,0,,medium,,,,,,,,,weak,,,strong,,strong,12,12,0,0,0,0,1,1,2,8,31,1,2,8,0,0,0,0,0,0,0,,0,0,1,2016-10-07 13:42:34
CC-4507,1,confirmed_fraud,C11031,3338533,first_fraud_txn_id,2016-10-07 15:26:49,2016-10-11 15:26:49,2016-10-06 15:26:49,False,0.77,424.91,in_person,W,2,1,1,0,2,1,1,2,0,0,0,1,0,1,historical,1,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,weak,,strong,medium,strong,10,9,1,0,0,0,0,22,33,100,370,0,0,0,100,0,0,0,11,0,1,325.0,0,0,0,2016-10-07 15:26:49
CC-4508,1,confirmed_fraud,C07981,3338751,first_fraud_txn_id,2016-10-07 15:29:02,2016-10-12 16:29:02,2016-10-06 16:29:02,False,0.51,19.76,online,C,2,2,2,0,3,1,2,2,1,0,0,1,0,2,behavioral_pattern|historical,1,0,1,0,0,0,0,0,0,0,0,1,1,,medium,,,,,,,,,,weak,weak,strong,medium,strong,13,12,1,244,243,1577,2,2,2,22,40,2,2,22,0,0,0,0,1,0,0,,1,1,0,2016-10-07 15:29:02
CC-4509,1,confirmed_fraud,C03427,3338336,first_fraud_txn_id,2016-10-07 15:46:19,2016-10-08 18:46:19,2016-10-06 14:07:30,False,0.61,68.42,in_person,W,2,1,2,0,2,1,2,2,0,0,0,1,0,1,historical,1,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,weak,weak,,strong,medium,strong,5,4,1,0,0,0,0,30,35,91,259,0,0,0,91,0,0,0,15,0,1,325.0,1,0,1,2016-10-07 15:46:19
CC-4510,1,confirmed_fraud,C13447,3341320,first_fraud_txn_id,2016-10-07 16:16:37,2016-10-10 05:16:37,2016-10-07 05:16:37,False,0.13,55.53,online,C,2,0,1,0,2,0,1,2,0,0,0,0,0,1,historical,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,weak,strong,,strong,9,9,0,17,16,26,2,1,1,2,20,1,1,2,0,0,0,0,0,0,0,,1,1,0,2016-10-07 16:16:37
CC-4511,1,confirmed_fraud,C02320,3339364,first_fraud_txn_id,2016-10-07 16:31:23,2016-10-09 19:31:23,2016-10-06 19:28:26,False,0.19,160.49,in_person,W,2,1,2,0,2,1,2,2,0,0,0,1,0,1,historical,1,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,weak,weak,,strong,medium,strong,5,4,1,0,0,0,0,11,21,65,217,0,0,0,65,0,0,0,7,0,0,272.0,1,0,1,2016-10-07 16:31:23
CC-4512,1,confirmed_fraud,C03786,3338100,first_fraud_txn_id,2016-10-07 16:40:22,2016-10-13 08:40:22,2016-10-06 08:57:56,False,0.2,444.97,in_person,W,2,0,2,0,2,0,2,2,0,0,0,0,0,1,historical,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,weak,weak,,strong,,strong,10,10,0,0,0,0,0,3,4,11,36,0,0,0,11,0,0,0,2,0,0,494.0,1,0,1,2016-10-07 16:40:22
CC-4513,1,confirmed_fraud,C06403,3336216,first_fraud_txn_id,2016-10-07 17:31:49,2016-10-12 22:31:49,2016-10-05 21:07:05,False,0.55,50.93,in_person,W,2,1,2,0,2,1,2,2,0,0,0,1,0,1,historical,1,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,weak,weak,,strong,medium,strong,6,5,1,0,0,0,0,32,37,74,182,0,0,2,72,0,0,0,19,0,1,299.0,1,0,1,2016-10-07 17:31:49
CC-4514,1,confirmed_fraud,C03527,3341027,first_fraud_txn_id,2016-10-07 17:38:17,2016-10-09 02:38:17,2016-10-07 02:38:17,False,0.59,310.58,online,C,0,1,2,0,0,1,2,0,0,0,0,1,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,weak,weak,medium,,1,0,1,79,78,217,2,1,1,1,10,1,1,1,0,0,0,0,0,0,0,,1,1,0,2016-10-07 17:38:17
CC-4515,1,confirmed_fraud,C04034,3337810,first_fraud_txn_id,2016-10-07 17:41:47,2016-10-11 04:41:47,2016-10-06 03:43:57,False,0.34,21.04,online,C,2,1,1,0,2,1,1,2,0,0,0,1,0,1,historical,1,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,weak,,strong,medium,strong,17,16,1,0,0,0,1,5,7,34,125,5,7,34,0,0,1,2,3,0,0,,1,1,0,2016-10-07 17:41:47
CC-4516,1,confirmed_fraud,C09445,3340737,first_fraud_txn_id,2016-10-07 19:08:35,2016-10-11 01:08:35,2016-10-07 01:04:34,False,0.28,445.0,in_person,W,0,1,3,0,0,1,3,0,0,0,0,1,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,weak,weak,,weak,medium,,1,0,1,0,0,0,0,3,5,10,19,0,0,1,9,0,0,0,2,1,0,204.0,1,0,1,2016-10-07 19:08:35
CC-4517,1,confirmed_fraud,C11464,3338614,first_fraud_txn_id,2016-10-07 20:11:12,2016-10-13 14:11:12,2016-10-06 15:53:53,False,0.76,98.89,in_person,W,2,1,2,0,2,1,2,2,0,0,0,1,0,1,historical,1,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,weak,weak,,strong,medium,strong,8,7,1,0,0,0,0,15,20,54,146,2,2,4,50,0,0,0,9,0,1,310.0,1,0,1,2016-10-07 20:11:12
CC-4518,1,confirmed_fraud,C01933,3341809,first_fraud_txn_id,2016-10-07 20:44:12,2016-10-13 15:44:12,2016-10-07 15:24:12,False,0.7,640.64,in_person,W,0,0,2,0,0,0,2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,weak,weak,,,,,0,0,0,0,0,0,0,3,3,3,6,0,0,0,3,0,0,0,2,1,0,308.0,1,0,1,2016-10-07 20:44:12
CC-4519,1,confirmed_fraud,C02147,3317835,first_fraud_txn_id,2016-10-07 20:48:05,2016-10-09 16:48:05,2016-10-01 04:43:53,False,0.3,44.32,online,C,2,0,1,0,2,0,1,2,0,0,0,0,0,1,historical,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,weak,,strong,,strong,15,15,0,0,0,0,0,53,60,87,199,53,60,87,0,0,0,0,42,0,0,,0,0,0,2016-10-07 20:48:05
CC-4520,1,confirmed_fraud,C09471,3341189,first_fraud_txn_id,2016-10-07 20:55:45,2016-10-10 16:55:45,2016-10-07 03:48:40,False,0.35,445.09,in_person,W,2,1,2,0,2,1,2,2,0,0,0,1,0,1,historical,1,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,weak,weak,,strong,medium,strong,15,14,1,0,0,0,0,11,28,103,325,0,0,0,103,0,0,0,5,0,1,472.0,1,0,1,2016-10-07 20:55:45
CC-4521,1,confirmed_fraud,C05704,3327591,first_fraud_txn_id,2016-10-07 21:08:01,2016-10-11 19:08:01,2016-10-03 17:55:35,False,0.35,99.91,online,H,2,2,2,0,3,1,2,2,1,0,0,1,0,2,behavioral_identity|historical,1,0,0,0,1,0,0,0,0,0,0,1,1,,,,medium,,,,,,,,weak,weak,strong,medium,strong,14,13,1,161,160,264,4,92,102,178,439,42,43,68,110,0,0,0,75,0,0,,1,1,0,2016-10-07 21:08:01
CC-4522,1,confirmed_fraud,C08597,3342492,first_fraud_txn_id,2016-10-07 21:41:41,2016-10-10 18:41:41,2016-10-07 18:41:41,False,0.25,474.95,in_person,W,2,1,1,0,2,1,1,2,0,0,0,1,0,1,historical,1,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,weak,,,strong,medium,strong,3,2,1,0,0,0,0,1,2,8,37,0,0,0,8,0,0,0,0,0,0,299.0,1,0,1,2016-10-07 21:41:41
CC-4523,1,confirmed_fraud,C07741,3339991,first_fraud_txn_id,2016-10-07 22:05:38,2016-10-09 22:05:38,2016-10-06 22:05:38,False,0.87,49.93,online,H,3,4,2,0,6,1,2,3,3,0,0,1,0,4,behavioral_identity|behavioral_pattern|historical|identity_device,1,0,1,1,1,0,1,0,0,0,0,1,1,,medium,medium,strong,,medium,,,,,,weak,weak,strong,medium,strong,6,5,1,245,244,535,3,9,12,36,153,2,2,5,31,0,0,0,6,0,0,,1,1,0,2016-10-07 22:05:38
CC-4524,1,confirmed_fraud,C07204,3341957,first_fraud_txn_id,2016-10-07 22:10:33,2016-10-12 16:10:33,2016-10-07 16:10:33,False,0.71,44.16,online,C,2,1,1,0,3,0,1,2,1,0,0,0,0,2,behavioral_pattern|historical,0,0,1,0,0,0,0,0,0,0,0,1,1,,medium,,,,,,,,,,,weak,strong,,strong,8,8,0,245,244,1614,2,1,3,12,37,1,3,12,0,0,0,0,0,0,0,,1,1,0,2016-10-07 22:10:33
CC-4525,1,confirmed_fraud,C11461,3339649,first_fraud_txn_id,2016-10-07 22:46:29,2016-10-10 03:46:29,2016-10-06 20:43:47,False,0.38,150.08,online,H,1,1,2,0,3,0,1,1,1,1,0,0,0,2,behavioral_pattern|network,0,0,1,0,0,0,0,0,0,1,0,0,1,,medium,,,,,,,weak,,,weak,strong,,,,0,0,0,2,1,6,4,3,3,4,7,3,3,4,0,0,0,0,2,0,0,,1,1,0,2016-10-07 22:46:29
CC-4526,1,confirmed_fraud,C03542,3338435,first_fraud_txn_id,2016-10-07 23:05:58,2016-10-12 02:05:58,2016-10-06 14:48:52,False,0.07,300.07,in_person,W,0,0,2,0,0,0,2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,weak,weak,,,,,0,0,0,0,0,0,0,3,3,3,5,0,0,0,3,0,0,0,2,1,0,191.0,1,0,1,2016-10-07 23:05:58
CC-4527,1,confirmed_fraud,C07212,3329306,first_fraud_txn_id,2016-10-07 23:27:24,2016-10-08 22:27:24,2016-10-03 23:53:59,False,0.6,125.03,online,R,3,2,2,0,4,1,2,3,1,0,0,1,0,3,behavioral_identity|historical|identity_network,1,0,0,0,1,0,0,1,0,0,0,1,1,,,,strong,,,medium,,,,,weak,weak,strong,medium,strong,13,12,1,8,7,8,4,28,34,92,386,7,12,28,64,0,0,0,25,0,0,,1,1,0,2016-10-07 23:27:24
CC-4528,1,confirmed_fraud,C05487,3342218,first_fraud_txn_id,2016-10-07 23:41:05,2016-10-12 17:41:05,2016-10-07 17:22:39,False,0.4,40.03,online,S,1,2,3,0,2,1,3,1,1,0,0,1,0,2,behavioral_pattern|network,1,0,1,0,0,0,0,0,0,0,0,0,1,,medium,,,,,,,,,weak,weak,strong,weak,medium,,1,0,1,2,1,4,4,3,3,3,3,3,3,3,0,0,0,0,2,0,0,,0,0,1,2016-10-07 23:41:05
CC-4529,0,cleared,C07119,3342747,first_txn_ids,2016-10-07 23:46:09,2016-10-08 19:46:09,2016-10-07 19:46:09,False,0.82,25.0,online,S,0,2,2,0,2,0,2,0,2,0,0,0,0,2,behavioral_pattern|identity_network,0,0,1,0,0,0,0,1,0,0,0,0,1,,medium,,,,,medium,,,,,weak,weak,,,,0,0,0,328,327,661,3,2,4,4,5,2,4,4,0,0,0,0,1,0,0,,0,0,0,2016-10-07 23:46:09
CC-4530,1,confirmed_fraud,C13414,3343082,first_fraud_txn_id,2016-10-08 00:34:05,2016-10-12 21:34:05,2016-10-07 21:16:25,False,0.72,31.66,online,C,2,1,1,0,3,0,1,2,1,0,0,0,0,2,behavioral_pattern|historical,0,0,1,0,0,0,0,0,0,0,0,1,0,,medium,,,,,,,,,,weak,,strong,,strong,3,3,0,0,0,0,1,3,3,3,9,3,3,3,0,0,0,0,2,0,0,,1,1,0,2016-10-08 00:34:05
CC-4531,1,confirmed_fraud,C10364,3341265,first_fraud_txn_id,2016-10-08 00:35:19,2016-10-12 04:35:19,2016-10-07 04:35:19,False,0.95,150.07,online,H,2,1,1,0,3,0,1,2,1,0,0,0,0,2,historical|identity_device,0,0,0,0,0,0,1,0,0,0,0,1,1,,,,,,medium,,,,,,,weak,strong,,strong,4,4,0,15,14,15,4,1,1,5,18,1,1,1,4,0,0,0,0,0,0,,1,1,0,2016-10-08 00:35:19
CC-4532,1,confirmed_fraud,C04812,3342052,first_fraud_txn_id,2016-10-08 00:39:46,2016-10-13 16:39:46,2016-10-07 16:39:46,False,0.66,171.09,in_person,W,2,0,1,0,2,0,1,2,0,0,0,0,0,1,historical,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,weak,,,strong,,strong,2,2,0,0,0,0,0,1,1,2,3,0,0,0,2,0,0,0,0,0,0,204.0,1,0,1,2016-10-08 00:39:46
CC-4533,1,confirmed_fraud,C11509,3318080,first_fraud_txn_id,2016-10-08 01:00:20,2016-10-09 21:00:20,2016-10-01 10:53:06,False,0.79,26.57,online,C,2,1,1,0,2,1,1,2,0,0,0,1,0,1,historical,1,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,weak,,strong,medium,strong,15,14,1,0,0,0,1,80,98,153,496,80,98,153,0,0,0,0,67,0,0,,1,1,0,2016-10-08 01:00:20
CC-4534,1,confirmed_fraud,C07919,3337509,first_fraud_txn_id,2016-10-08 02:35:18,2016-10-10 21:35:18,2016-10-06 01:52:33,False,0.62,154.96,in_person,W,2,1,2,0,2,1,2,2,0,0,0,1,0,1,historical,1,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,weak,weak,,strong,medium,strong,5,4,1,0,0,0,0,15,17,55,169,1,1,1,54,0,0,0,9,0,1,315.0,1,0,1,2016-10-08 02:35:18
CC-4535,1,confirmed_fraud,C01040,3343305,first_fraud_txn_id,2016-10-08 03:07:48,2016-10-12 22:07:48,2016-10-07 22:07:48,False,0.51,106.01,in_person,W,2,0,2,0,2,0,2,2,0,0,0,0,0,1,historical,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,weak,weak,,strong,,strong,6,6,0,0,0,0,0,11,13,37,123,0,0,1,36,0,0,0,2,0,1,315.0,1,0,1,2016-10-08 03:07:48
CC-4536,1,confirmed_fraud,C03040,3340611,first_fraud_txn_id,2016-10-08 03:26:47,2016-10-13 00:26:47,2016-10-07 00:26:47,False,0.65,199.93,online,R,3,2,2,0,4,1,2,3,1,0,0,1,0,3,behavioral_identity|historical|identity_device,1,0,0,0,1,0,1,0,0,0,0,1,1,,,,strong,,medium,,,,,,weak,weak,strong,medium,strong,11,10,1,144,143,279,4,6,14,28,121,4,9,18,10,0,0,0,3,0,0,,1,1,0,2016-10-08 03:26:47
CC-4537,1,confirmed_fraud,C01525,3340009,first_fraud_txn_id,2016-10-08 04:08:59,2016-10-11 22:08:59,2016-10-06 22:08:59,False,0.05,4.69,online,C,2,2,2,0,3,1,2,2,1,0,0,1,0,2,behavioral_pattern|historical,1,0,1,0,0,0,0,0,0,0,0,1,1,,medium,,,,,,,,,,weak,weak,strong,medium,strong,13,12,1,25,24,68,2,2,2,24,69,2,2,24,0,0,0,0,1,0,0,,1,1,0,2016-10-08 04:08:59
CC-4538,0,cleared,C09363,3344545,first_txn_ids,2016-10-08 06:23:07,2016-10-10 04:23:07,2016-10-08 04:23:07,False,0.89,1104.06,in_person,W,2,0,1,0,2,0,1,2,0,0,0,0,0,1,historical,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,weak,,,strong,,strong,12,12,0,0,0,0,0,24,37,143,415,0,0,0,143,0,0,0,0,0,0,325.0,1,0,1,2016-10-08 06:23:07
CC-4539,1,confirmed_fraud,C07270,3343099,first_fraud_txn_id,2016-10-08 07:19:27,2016-10-11 21:19:27,2016-10-07 21:19:27,False,0.74,14.91,online,H,0,3,2,0,4,0,1,0,3,1,0,0,0,2,behavioral_pattern|identity_device,0,0,1,1,0,0,1,0,0,1,0,0,1,,medium,medium,,,medium,,,weak,,,,weak,,,,0,0,0,7,6,7,4,2,2,5,7,2,2,5,0,0,0,0,0,0,0,,1,1,0,2016-10-08 07:19:27
CC-4540,1,confirmed_fraud,C11032,3341999,first_fraud_txn_id,2016-10-08 07:22:55,2016-10-13 16:22:55,2016-10-07 16:22:55,False,0.71,200.92,in_person,W,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,weak,,,,,0,0,0,0,0,0,0,5,7,15,53,0,0,0,15,0,0,0,3,1,0,327.0,0,0,0,2016-10-08 07:22:55
CC-4541,1,confirmed_fraud,C01109,3309973,first_fraud_txn_id,2016-10-08 07:38:06,2016-10-11 03:38:06,2016-09-29 01:59:39,False,0.17,170.96,in_person,W,2,0,2,0,2,0,2,2,0,0,0,0,0,1,historical,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,weak,weak,,strong,,strong,15,15,0,0,0,0,0,282,305,400,864,20,20,26,374,0,0,0,251,0,1,299.0,1,0,1,2016-10-08 07:38:06
CC-4542,1,confirmed_fraud,C02231,3341317,first_fraud_txn_id,2016-10-08 09:13:19,2016-10-09 05:13:19,2016-10-07 05:13:19,False,0.36,150.05,online,H,2,4,1,0,5,1,1,2,3,0,0,1,0,3,behavioral_pattern|historical|identity_device,1,0,1,1,0,0,1,0,0,0,0,1,1,,medium,medium,,,medium,,,,,,,weak,strong,medium,strong,15,14,1,22,21,32,4,1,3,25,125,1,3,13,12,0,0,0,0,0,0,,1,1,0,2016-10-08 09:13:19
CC-4543,1,confirmed_fraud,C12797,3337908,first_fraud_txn_id,2016-10-08 09:16:27,2016-10-09 23:16:27,2016-10-06 04:37:13,False,0.05,684.0,in_person,W,0,0,2,0,0,0,2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,weak,weak,,,,,0,0,0,0,0,0,0,7,7,8,24,0,0,0,8,0,0,0,5,0,0,387.0,1,0,1,2016-10-08 09:16:27
CC-4544,1,confirmed_fraud,C08943,3343104,first_fraud_txn_id,2016-10-08 09:20:44,2016-10-13 21:20:44,2016-10-07 21:20:44,False,0.09,55.95,in_person,W,2,1,2,0,2,1,2,2,0,0,0,1,0,1,historical,1,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,weak,weak,,strong,medium,strong,7,6,1,0,0,0,0,13,31,107,317,1,1,10,97,0,0,0,3,0,1,184.0,1,0,1,2016-10-08 09:20:44
CC-4545,1,confirmed_fraud,C02342,3342991,first_fraud_txn_id,2016-10-08 09:53:17,2016-10-11 20:53:17,2016-10-07 20:53:17,False,0.45,450.01,online,R,3,3,2,0,6,0,2,3,3,0,0,0,0,4,behavioral_identity|behavioral_pattern|historical|identity_device,0,0,1,1,1,0,1,0,0,0,0,1,1,,medium,medium,strong,,medium,,,,,,weak,weak,strong,,strong,2,2,0,41,40,61,4,3,6,18,75,2,2,5,13,0,0,0,1,0,0,,1,1,0,2016-10-08 09:53:17
CC-4546,1,confirmed_fraud,C00426,3341244,first_fraud_txn_id,2016-10-08 09:56:29,2016-10-10 21:56:29,2016-10-07 04:19:49,False,0.98,29.22,online,C,2,1,2,0,3,0,2,2,1,0,0,0,0,2,historical|identity_device,0,0,0,0,0,0,1,0,0,0,0,1,1,,,,,,medium,,,,,,weak,weak,strong,,strong,13,13,0,245,244,1650,2,6,7,13,41,6,7,13,0,0,0,0,4,0,0,,0,0,0,2016-10-08 09:56:29
CC-4547,1,confirmed_fraud,C06744,3344503,first_fraud_txn_id,2016-10-08 11:02:30,2016-10-13 04:02:30,2016-10-08 04:02:30,False,0.58,52.6,online,C,2,2,0,0,3,1,0,2,1,0,0,1,0,2,historical|identity_device,1,0,0,0,0,0,1,0,0,0,0,1,0,,,,,,medium,,,,,,,,strong,medium,strong,16,15,1,0,0,0,1,4,13,46,303,4,13,46,0,0,0,2,0,0,0,,1,1,0,2016-10-08 11:02:30
CC-4548,1,confirmed_fraud,C09657,3313593,first_fraud_txn_id,2016-10-08 12:56:57,2016-10-12 14:56:57,2016-09-30 02:11:16,False,0.22,33.48,online,C,2,0,1,0,2,0,1,2,0,0,0,0,0,1,historical,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,weak,,strong,,strong,13,13,0,0,0,0,1,74,81,134,314,74,81,134,0,0,2,7,66,0,0,,1,1,0,2016-10-08 12:56:57
CC-4549,1,confirmed_fraud,C12991,3343148,first_fraud_txn_id,2016-10-08 13:31:28,2016-10-12 21:31:28,2016-10-07 21:31:28,False,0.89,92.94,in_person,W,2,1,0,0,2,1,0,2,0,0,0,1,0,1,historical,1,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,strong,medium,strong,7,6,1,0,0,0,0,1,3,12,34,0,0,0,12,0,0,0,0,0,0,272.0,0,0,0,2016-10-08 13:31:28
CC-4550,1,confirmed_fraud,C07867,3342456,first_fraud_txn_id,2016-10-08 13:32:41,2016-10-12 18:32:41,2016-10-07 18:32:41,False,0.08,170.96,in_person,W,2,1,2,0,2,1,2,2,0,0,0,1,0,1,historical,1,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,weak,weak,,strong,medium,strong,13,12,1,0,0,0,0,45,61,182,589,1,1,3,179,0,0,0,14,0,0,,1,0,1,2016-10-08 13:32:41
CC-4551,1,confirmed_fraud,C07628,3342461,first_fraud_txn_id,2016-10-08 13:33:44,2016-10-11 18:33:44,2016-10-07 18:33:44,False,0.1,64.92,online,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,,0,0,0,2016-10-08 13:33:44
CC-4552,1,confirmed_fraud,C04828,3339400,first_fraud_txn_id,2016-10-08 13:37:33,2016-10-11 16:37:33,2016-10-06 19:39:22,False,0.61,86.95,in_person,W,2,0,2,0,2,0,2,2,0,0,0,0,0,1,historical,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,weak,weak,,strong,,strong,3,3,0,0,0,0,0,26,38,73,227,0,0,1,72,0,0,0,19,0,1,325.0,1,0,1,2016-10-08 13:37:33
CC-4553,0,cleared,C07531,3344808,first_txn_ids,2016-10-08 13:54:30,2016-10-10 12:54:30,2016-10-08 12:54:30,False,0.89,149.93,online,R,0,1,2,0,1,0,2,0,1,0,0,0,0,1,identity_device,0,0,0,0,0,0,1,0,0,0,0,0,1,,,,,,medium,,,,,weak,,weak,,,,0,0,0,151,150,271,4,1,1,1,2,1,1,1,0,0,0,0,0,0,0,,0,0,1,2016-10-08 13:54:30
CC-4554,1,confirmed_fraud,C11533,3341584,first_fraud_txn_id,2016-10-08 14:42:06,2016-10-10 13:42:06,2016-10-07 13:42:06,False,0.44,445.08,in_person,W,0,1,2,0,0,1,2,0,0,0,0,1,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,weak,,,weak,medium,,1,0,1,0,0,0,0,3,8,18,51,0,0,0,18,0,0,0,0,0,0,122.0,1,0,1,2016-10-08 14:42:06
